date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:45:00	81/81	---M--	200	added ('OK')	text/plain	date:Mon,%2005%20Sep%202022%2004:15:00%20GMT	https://mohdsarfaraz.myportfolio.com/robots.txt		(from )
09:45:00	59747/59747	---M--	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2004:14:59%20GMT	https://mohdsarfaraz.myportfolio.com/	F:/portfolio/mohdsarfaraz.myportfolio.com/index.html	(from )
09:45:00	1618/1618	---M--	200	added ('OK')	image/png	etag:9da37af047f8519aee23fa63ba2a47fc	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/bc8b9576-078b-443a-82e3-29480fcd9461_carw_1x1x32.png?h=d5c9ae824ffb3e03c405691a76697b50	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/bc8b9576-078b-443a-82e3-29480fcd9461_carw_1x1x32ebc5.png	(from https://mohdsarfaraz.myportfolio.com/)
09:45:00	8812/8812	---M--	200	added ('OK')	image/png	etag:9f7aba08902b6c649a8e6651b9c111b0	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/12bc6d62-495a-4efb-a6fd-3a7f511a5051_carw_1x1x180.png?h=c77518d0d4ce95e65dc2f66b40969ff1	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/12bc6d62-495a-4efb-a6fd-3a7f511a5051_carw_1x1x1806980.png	(from https://mohdsarfaraz.myportfolio.com/)
09:45:00	11553/11553	---M--	200	added ('OK')	text/css	etag:%22630f96de-2d21%22	https://mohdsarfaraz.myportfolio.com/dist/css/main.css	F:/portfolio/mohdsarfaraz.myportfolio.com/dist/css/main.css	(from https://mohdsarfaraz.myportfolio.com/)
09:45:01	42078/42078	---M--	200	added ('OK')	text/css	etag:0ea531e9fbd101346789dcf85d3ae41d	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/e59caedcc7c9f75f50667456668d61e81661726949.css?h=0ee0524a245955ee38834995c5fe9a15	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/e59caedcc7c9f75f50667456668d61e8166172694968e4.css	(from https://mohdsarfaraz.myportfolio.com/)
09:45:01	59747/59747	---M--	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2004:15:01%20GMT	https://mohdsarfaraz.myportfolio.com/work	F:/portfolio/mohdsarfaraz.myportfolio.com/work.html	(from https://mohdsarfaraz.myportfolio.com/)
09:45:01	21566/21566	---M--	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2004:15:01%20GMT	https://mohdsarfaraz.myportfolio.com/about	F:/portfolio/mohdsarfaraz.myportfolio.com/about.html	(from https://mohdsarfaraz.myportfolio.com/)
09:45:01	19682/19682	---M--	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2004:15:01%20GMT	https://mohdsarfaraz.myportfolio.com/contact	F:/portfolio/mohdsarfaraz.myportfolio.com/contact.html	(from https://mohdsarfaraz.myportfolio.com/)
09:45:01	18731/18731	---M--	200	added ('OK')	image/png	etag:91c4629f65985d65c238a7beb93e79f3	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/f7b02363-c4f9-4602-9ec3-f3a283cbb9a7_rwc_0x0x556x599x4096.png?h=e58d1689c4498e8d1d7ee248d0738019	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/f7b02363-c4f9-4602-9ec3-f3a283cbb9a7_rwc_0x0x556x599x4096e40e.png	(from https://mohdsarfaraz.myportfolio.com/)
09:45:02	8341/8341	---M--	200	added ('OK')	image/png	etag:6ef9b07d341120cef40a6a824d4c486f	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/ac27b182-b14f-431c-81f5-0f36f6113307_rwc_3x0x556x600x4096.png?h=0687a85178c8734c4f8e7d06be7b3663	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/ac27b182-b14f-431c-81f5-0f36f6113307_rwc_3x0x556x600x40969f6c.png	(from https://mohdsarfaraz.myportfolio.com/)
09:45:03	17323/17323	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2005%20Sep%202022%2004:15:02%20GMT	http://use.typekit.net/ik/Kejd2GKDQ0QrcoNdGCqqA8GaunxGGotnD2Bb6P15uIqfeCXgfHYEBsJzwD9oFDIDWDZ8F29DjRM3Fc4RFQi8ZQFcZQqhjhZKwAmqwQjtZRIkFA9kwQiy52q-mkG0dW83da4XZcNC-Av0jhNlOfG0SY4zwKuh-AmaOcuoSeNkieZzde8zOcFzdPUlpWgzS1scdhUTdkoRdhXCSY4zwKuh-AmaOcuoSeNkieZzde8zOcFzdPJIZc4cifJIdAUoSKG4fVgRIMMjgfMfH6qJvcwbMg6YJMJ7fbR0MsMgeMb6MKG4fJ3JIMIjgkMfqMYUaTEjg6.js?cb=d72b228e4d1ecff44d38251e0ae6b79eac41f5fc	F:/portfolio/use.typekit.net/ik/Kejd2GKDQ0QrcoNdGCqqA8GaunxGGotnD2Bb6P15uIqfeCXgfHYEBsJzwD9oFDIDWDZ8F29DjRM3Fc4RFQi8ZQFcZQqhjhZKwAmqwQjtZRIkFA9kwQiy52q-mkG0dW83da4XZcNC-Av0jhNlOfG0SY4zwKuh-AmaOcuoSeNkieZzde8zOcFzdPUlpWgzS1scdhUTdkoRdhXC	(from https://mohdsarfaraz.myportfolio.com/)
09:45:03	48253/48253	---M--	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2004:15:02%20GMT	https://mohdsarfaraz.myportfolio.com/kamel-ecommerceclothing-app	F:/portfolio/mohdsarfaraz.myportfolio.com/kamel-ecommerceclothing-app.html	(from https://mohdsarfaraz.myportfolio.com/)
09:45:03	1716/1716	---M--	200	added ('OK')	image/png	etag:3aba2c95c95510aa12986c00750d612e	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/99c6f62b-5168-40e4-bd2e-ce88ebf4b0dd_rwc_0x0x1920x1440x32.png?h=a9d003dbc1404347bd9709cc6f07aaa7	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/99c6f62b-5168-40e4-bd2e-ce88ebf4b0dd_rwc_0x0x1920x1440x3259c0.png	(from https://mohdsarfaraz.myportfolio.com/)
09:45:03	47814/47814	---M--	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2004:15:03%20GMT	https://mohdsarfaraz.myportfolio.com/augmentum-diagnostics-lab-website	F:/portfolio/mohdsarfaraz.myportfolio.com/augmentum-diagnostics-lab-website.html	(from https://mohdsarfaraz.myportfolio.com/)
09:45:03	1483/1483	---M--	200	added ('OK')	image/png	etag:64cbbb5644baf4a1e70ceed09e25026e	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/61126baf-cae4-4866-b8a7-af31bb4dcca3_rwc_205x0x1558x1169x32.png?h=81890b8f7df14e0976478e1576347afe	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/61126baf-cae4-4866-b8a7-af31bb4dcca3_rwc_205x0x1558x1169x3225b0.png	(from https://mohdsarfaraz.myportfolio.com/)
09:45:03	45149/45149	---M--	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2004:15:03%20GMT	https://mohdsarfaraz.myportfolio.com/quiz-question-bank-dashboard	F:/portfolio/mohdsarfaraz.myportfolio.com/quiz-question-bank-dashboard.html	(from https://mohdsarfaraz.myportfolio.com/)
09:45:04	2081/2081	---M--	200	added ('OK')	image/jpeg	etag:e063ca07dacd257f3269444853a993c0	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/2060bad3-9945-404d-bac0-cf1b55e1fab4_rwc_0x0x1920x1440x32.jpg?h=365ce9f052ec975cd73ebec08323aed3	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/2060bad3-9945-404d-bac0-cf1b55e1fab4_rwc_0x0x1920x1440x32fbca.jpg	(from https://mohdsarfaraz.myportfolio.com/)
09:45:04	45227/45227	---M--	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2004:15:04%20GMT	https://mohdsarfaraz.myportfolio.com/uno-nft-marketplace-app	F:/portfolio/mohdsarfaraz.myportfolio.com/uno-nft-marketplace-app.html	(from https://mohdsarfaraz.myportfolio.com/)
09:45:04	2345/2345	---M--	200	added ('OK')	image/jpeg	etag:957a0ba3fed6cf3202a1cda2aa94a3b4	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/dce3e72e-466e-4475-b518-cfa75bd92dca_rwc_0x1422x1920x1440x32.jpg?h=1ebff5ba57ddb67a0538a29e94f57011	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/dce3e72e-466e-4475-b518-cfa75bd92dca_rwc_0x1422x1920x1440x324c45.jpg	(from https://mohdsarfaraz.myportfolio.com/)
09:45:05	45109/45109	---M--	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2004:15:05%20GMT	https://mohdsarfaraz.myportfolio.com/mymo-website	F:/portfolio/mohdsarfaraz.myportfolio.com/mymo-website.html	(from https://mohdsarfaraz.myportfolio.com/)
09:45:05	2137/2137	---M--	200	added ('OK')	image/jpeg	etag:909d2bfd2ff953a9c8c6ba3919441a0e	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/e947f67c-956a-433b-beb3-cf474801813b_rwc_220x0x1466x1100x32.jpg?h=0f2b920c739c4aae40de2550fa097e70	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/e947f67c-956a-433b-beb3-cf474801813b_rwc_220x0x1466x1100x32fa62.jpg	(from https://mohdsarfaraz.myportfolio.com/)
09:45:05	45252/45252	---M--	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2004:15:05%20GMT	https://mohdsarfaraz.myportfolio.com/marshall-white-real-estate-website	F:/portfolio/mohdsarfaraz.myportfolio.com/marshall-white-real-estate-website.html	(from https://mohdsarfaraz.myportfolio.com/)
09:45:05	1969/1969	---M--	200	added ('OK')	image/jpeg	etag:bf2e4a9f0fc035547700f4803832e8d8	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/40633fbc-e5ec-4b2c-b197-2bedb68f7975_rwc_246x0x1466x1100x32.jpg?h=58227cd500f785615ad64eb362f0466d	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/40633fbc-e5ec-4b2c-b197-2bedb68f7975_rwc_246x0x1466x1100x32afe8.jpg	(from https://mohdsarfaraz.myportfolio.com/)
09:45:06	46683/46683	---M--	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2004:15:06%20GMT	https://mohdsarfaraz.myportfolio.com/aircel-app	F:/portfolio/mohdsarfaraz.myportfolio.com/aircel-app.html	(from https://mohdsarfaraz.myportfolio.com/)
09:45:06	2511/2511	---M--	200	added ('OK')	image/jpeg	etag:ed2f3d33549814da168a2a5d21ec623a	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/64ab529f-9c69-44cd-bfd1-e3477985d6ca_rwc_0x0x1920x1440x32.jpg?h=2d69f035f5f6fcaefab70a0be9937e38	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/64ab529f-9c69-44cd-bfd1-e3477985d6ca_rwc_0x0x1920x1440x32ae93.jpg	(from https://mohdsarfaraz.myportfolio.com/)
09:45:06	48398/48398	---M--	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2004:15:06%20GMT	https://mohdsarfaraz.myportfolio.com/francesca-evangelista	F:/portfolio/mohdsarfaraz.myportfolio.com/francesca-evangelista.html	(from https://mohdsarfaraz.myportfolio.com/)
09:45:06	2021/2021	---M--	200	added ('OK')	image/jpeg	etag:440e1a97c64d388f133ae6afe7df45b9	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/4f6a9e34-6366-437e-a497-3e670b381bd1_rwc_148x0x1558x1169x32.jpg?h=57d75c4c6679b6ce031c40e3c9dfd420	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/4f6a9e34-6366-437e-a497-3e670b381bd1_rwc_148x0x1558x1169x32d681.jpg	(from https://mohdsarfaraz.myportfolio.com/)
09:45:07	48254/48254	---M--	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2004:15:07%20GMT	https://mohdsarfaraz.myportfolio.com/konica-minolta	F:/portfolio/mohdsarfaraz.myportfolio.com/konica-minolta.html	(from https://mohdsarfaraz.myportfolio.com/)
09:45:07	2213/2213	---M--	200	added ('OK')	image/jpeg	etag:42b93647998c54e52503d22308b4dcb4	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/6a51ef20-ef61-4eac-abf3-063155110381_rwc_0x977x1920x1440x32.jpg?h=d3d76e7f8e275ef9f58a6a3b48b1d591	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/6a51ef20-ef61-4eac-abf3-063155110381_rwc_0x977x1920x1440x32e770.jpg	(from https://mohdsarfaraz.myportfolio.com/)
09:45:07	45199/45199	---M--	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2004:15:07%20GMT	https://mohdsarfaraz.myportfolio.com/doc-you-lock	F:/portfolio/mohdsarfaraz.myportfolio.com/doc-you-lock.html	(from https://mohdsarfaraz.myportfolio.com/)
09:45:07	1446/1446	---M--	200	added ('OK')	image/png	etag:b8404b0a8caf2794672126fec5aa6b99	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/00e132ce-b5ea-455b-9e7b-ea5a70a285d2_rwc_0x0x1920x1440x32.png?h=5fbe375f9f1d7c786007db2f6b1329f5	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/00e132ce-b5ea-455b-9e7b-ea5a70a285d2_rwc_0x0x1920x1440x324abd.png	(from https://mohdsarfaraz.myportfolio.com/)
09:45:08	46634/46634	---M--	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2004:15:08%20GMT	https://mohdsarfaraz.myportfolio.com/kamel-branding	F:/portfolio/mohdsarfaraz.myportfolio.com/kamel-branding.html	(from https://mohdsarfaraz.myportfolio.com/)
09:45:08	1050/1050	---M--	200	added ('OK')	image/png	etag:ae4afc7699232702a50089a5c438f7e8	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/f9262cde-2e72-46d2-a282-e46acba7b37a_rwc_423x142x1083x812x32.png?h=714e32b018f53c4d9873bf8bb7379010	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/f9262cde-2e72-46d2-a282-e46acba7b37a_rwc_423x142x1083x812x325ba2.png	(from https://mohdsarfaraz.myportfolio.com/)
09:45:08	45181/45181	---M--	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2004:15:08%20GMT	https://mohdsarfaraz.myportfolio.com/blemark-web-app	F:/portfolio/mohdsarfaraz.myportfolio.com/blemark-web-app.html	(from https://mohdsarfaraz.myportfolio.com/)
09:45:08	2129/2129	---M--	200	added ('OK')	image/jpeg	etag:8939c1cddfb1b0bc1ca04581e2996008	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/e2c2207e-9ecd-4e58-a548-92ad7c9c851f_rwc_194x66x1043x782x32.jpg?h=cb11f372ff328f0851b68c4a42779056	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/e2c2207e-9ecd-4e58-a548-92ad7c9c851f_rwc_194x66x1043x782x32a820.jpg	(from https://mohdsarfaraz.myportfolio.com/)
09:45:09	45204/45204	---M--	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2004:15:09%20GMT	https://mohdsarfaraz.myportfolio.com/qunami-quiz-app	F:/portfolio/mohdsarfaraz.myportfolio.com/qunami-quiz-app.html	(from https://mohdsarfaraz.myportfolio.com/)
09:45:09	2375/2375	---M--	200	added ('OK')	image/jpeg	etag:e0a8b62f260dab22837abf738ba79fca	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/8f108d18-955a-4c6e-a7d4-fb2bad70b0f3_rwc_0x0x1599x1200x32.jpg?h=7eac8be25016dcde6aac7c84080e8367	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/8f108d18-955a-4c6e-a7d4-fb2bad70b0f3_rwc_0x0x1599x1200x3212f9.jpg	(from https://mohdsarfaraz.myportfolio.com/)
09:45:09	60578/60578	---M--	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2004:15:09%20GMT	https://mohdsarfaraz.myportfolio.com/posters	F:/portfolio/mohdsarfaraz.myportfolio.com/posters.html	(from https://mohdsarfaraz.myportfolio.com/)
09:45:09	2101/2101	---M--	200	added ('OK')	image/png	etag:d7d8f7325b2033beff3d7ce4d62c8218	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/af98ca9a-ccad-4c09-b261-99281ed68b4a_rwc_181x0x2666x2000x32.png?h=4986d8ac96bb949e5f80fd17c7d09136	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/af98ca9a-ccad-4c09-b261-99281ed68b4a_rwc_181x0x2666x2000x3247f0.png	(from https://mohdsarfaraz.myportfolio.com/)
09:45:10	46846/46846	---M--	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2004:15:10%20GMT	https://mohdsarfaraz.myportfolio.com/logos-volume-1	F:/portfolio/mohdsarfaraz.myportfolio.com/logos-volume-1.html	(from https://mohdsarfaraz.myportfolio.com/)
09:45:10	1809/1809	---M--	200	added ('OK')	image/jpeg	etag:64089ae8664ee3aeec29847e026cad80	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/2aa52472-e6f6-41a2-9d94-eaf3e1776cef_rwc_650x81x856x642x32.jpg?h=11e08112c30c54f9bb7e3a3873a5fccb	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/2aa52472-e6f6-41a2-9d94-eaf3e1776cef_rwc_650x81x856x642x32168c.jpg	(from https://mohdsarfaraz.myportfolio.com/)
09:45:11	45236/45236	---M--	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2004:15:11%20GMT	https://mohdsarfaraz.myportfolio.com/genquiz-branding	F:/portfolio/mohdsarfaraz.myportfolio.com/genquiz-branding.html	(from https://mohdsarfaraz.myportfolio.com/)
09:45:11	1590/1590	---M--	200	added ('OK')	image/png	etag:01e0f340d55274c418a75cc0457ba32b	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/1d69e839-9d25-46ad-a9e6-990b2dde6ea9_carw_4x3x32.png?h=9214ff215e4d1be66c5c8bf4a0e2582c	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/1d69e839-9d25-46ad-a9e6-990b2dde6ea9_carw_4x3x3215f2.png	(from https://mohdsarfaraz.myportfolio.com/)
09:45:11	45387/45387	---M--	200	added ('OK')	text/html	date:Mon,%2005%20Sep%202022%2004:15:11%20GMT	https://mohdsarfaraz.myportfolio.com/cta-button-variations	F:/portfolio/mohdsarfaraz.myportfolio.com/cta-button-variations.html	(from https://mohdsarfaraz.myportfolio.com/)
09:45:11	1445/1445	---M--	200	added ('OK')	image/png	etag:2027018916ce407d19bffe66b679d220	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/53a384bd-fd82-483b-8f8c-418a96c38220_rwc_909x0x2106x1580x32.png?h=8636bc5cd5cabbf3725ce6408c533d39	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/53a384bd-fd82-483b-8f8c-418a96c38220_rwc_909x0x2106x1580x328d96.png	(from https://mohdsarfaraz.myportfolio.com/)
09:45:11	141/141	---M--	200	added ('OK')	application/javascript	date:Mon,%2005%20Sep%202022%2004:15:11%20GMT	https://mohdsarfaraz.myportfolio.com/site/translations?cb=d72b228e4d1ecff44d38251e0ae6b79eac41f5fc	F:/portfolio/mohdsarfaraz.myportfolio.com/site/translations8c0c	(from https://mohdsarfaraz.myportfolio.com/)
09:45:12	71865/71865	---M--	200	added ('OK')	text/css	etag:d425a2aa66183caba01de3aa37f64542	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/bf460eaf164f628437a74f39ebb6e6811661726949.css?h=8a52918edc0ae39024cbcf1497678656	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/bf460eaf164f628437a74f39ebb6e681166172694928ac.css	(from https://mohdsarfaraz.myportfolio.com/about)
09:45:12	354855/354855	---M--	200	added ('OK')	application/javascript	etag:%22630f96de-56a27%22	https://mohdsarfaraz.myportfolio.com/dist/js/main.js?cb=d72b228e4d1ecff44d38251e0ae6b79eac41f5fc	F:/portfolio/mohdsarfaraz.myportfolio.com/dist/js/main8c0c.js	(from https://mohdsarfaraz.myportfolio.com/)
09:45:14	3044202/3044202	---M--	200	added ('OK')	image/png	etag:4de3fdbbfb80ca4d89ba4ede46d1c122	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/4b459177-a3c4-4997-92ef-d91b0aca0564_rw_1920.png?h=4ec7c42366d6972c15790fa778ea9d5e	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/4b459177-a3c4-4997-92ef-d91b0aca0564_rw_192067be.png	(from https://mohdsarfaraz.myportfolio.com/about)
09:45:14	491103/491103	---M--	200	added ('OK')	image/png	etag:a2b8b48ac0554c3ea98ba2a61ddc31d8	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/cbf542a5-1679-4ead-b651-aca98f70e873_rw_1920.png?h=6b5c3661b8e1ccd1ea833f23af84aa03	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/cbf542a5-1679-4ead-b651-aca98f70e873_rw_19209470.png	(from https://mohdsarfaraz.myportfolio.com/about)
09:45:14	460875/460875	---M--	200	added ('OK')	image/png	etag:995b7ad061ba385d35bcc9ae3e600cfe	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/cbf542a5-1679-4ead-b651-aca98f70e873.png?h=8b083b2f2c1780682207174e27305158	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/cbf542a5-1679-4ead-b651-aca98f70e87351e1.png	(from https://mohdsarfaraz.myportfolio.com/about)
09:45:14	77307/77307	---M--	200	added ('OK')	text/css	etag:75cf16621b3f45c802a8c05916b7c004	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/e78a44a2d6d46eeba9260971f90b08d71661726949.css?h=2bb2598930733b4dd28eb4ea6f106ad2	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/e78a44a2d6d46eeba9260971f90b08d716617269494aa1.css	(from https://mohdsarfaraz.myportfolio.com/contact)
09:45:14	3575810/3575810	---M--	200	added ('OK')	image/png	etag:0dd659d6bef1725021c54943bd4ec246	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/4b459177-a3c4-4997-92ef-d91b0aca0564.png?h=963275c8cb6d5e2a1e46bb92a2409c2c	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/4b459177-a3c4-4997-92ef-d91b0aca0564c9e6.png	(from https://mohdsarfaraz.myportfolio.com/about)
09:45:15	71865/71865	---M--	200	added ('OK')	text/css	etag:697520177287001a99e970200047dad0	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/6499db621902bfff9c97b26c007a6fd71661726949.css?h=bf5f67569a4acd7ba3c781d70046173f	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/6499db621902bfff9c97b26c007a6fd71661726949b073.css	(from https://mohdsarfaraz.myportfolio.com/kamel-ecommerceclothing-app)
09:45:40	3555266/3555266	---M--	200	added ('OK')	image/png	etag:3a84797c8aeaba0681cee3096643b857	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/ddff375e-00b0-41fc-be67-84cf5f174d47_rw_1920.png?h=8ccbbcb3afd906f4b75896a1cf25ffa0	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/ddff375e-00b0-41fc-be67-84cf5f174d47_rw_19201c97.png	(from https://mohdsarfaraz.myportfolio.com/kamel-ecommerceclothing-app)
09:45:40	5846547/5846547	---M--	200	added ('OK')	image/png	etag:8e005615048bb4e61a6c44290fda6e85	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/245d336f-2469-4856-b5ca-dbc5a818d1be_rw_1920.png?h=9762ed68f6e0de2fa7a4fc1d1fbd08cf	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/245d336f-2469-4856-b5ca-dbc5a818d1be_rw_19204b81.png	(from https://mohdsarfaraz.myportfolio.com/kamel-ecommerceclothing-app)
09:45:40	5035853/5035853	---M--	200	added ('OK')	image/png	etag:4fffd60d000bafd0ea55dbc40aa27696	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/ddff375e-00b0-41fc-be67-84cf5f174d47.png?h=d447ad355f26117e6dcd882dc0e86e35	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/ddff375e-00b0-41fc-be67-84cf5f174d473a12.png	(from https://mohdsarfaraz.myportfolio.com/kamel-ecommerceclothing-app)
09:45:40	7278401/7278401	---M--	200	added ('OK')	image/png	etag:46c692bc9716de93b2f03ad5467b021a	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/245d336f-2469-4856-b5ca-dbc5a818d1be.png?h=98f7354e98667e59fca4a2c4e08868d1	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/245d336f-2469-4856-b5ca-dbc5a818d1bee029.png	(from https://mohdsarfaraz.myportfolio.com/kamel-ecommerceclothing-app)
09:45:41	8331808/8331808	---M--	200	added ('OK')	image/png	etag:928711ab3cca0d89fe99e987db3c49a1	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/bd98bb46-2e09-4b52-b0f8-bfe453f401e3.png?h=ce183ff7d668b0defffd8855075618f8	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/bd98bb46-2e09-4b52-b0f8-bfe453f401e3edb1.png	(from https://mohdsarfaraz.myportfolio.com/kamel-ecommerceclothing-app)
09:45:42	6788721/6788721	---M--	200	added ('OK')	image/png	etag:9768545c9214e8371482807435e8b770	https://cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/bd98bb46-2e09-4b52-b0f8-bfe453f401e3_rw_1920.png?h=ade3786bff1be63fe0882bb36c341e26	F:/portfolio/cdn.myportfolio.com/924c4a71-7adc-42df-a245-31bd215f0b1c/bd98bb46-2e09-4b52-b0f8-bfe453f401e3_rw_19206a80.png	(from https://mohdsarfaraz.myportfolio.com/kamel-ecommerceclothing-app)
